,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
267736,2008,1,10,4,1613.0,1440,1823.0,1652,US,1410,N945UW,130.0,132.0,97.0,91.0,93.0,ATL,PHL,665,8.0,25.0,0,N,0,26.0,0.0,0.0,0.0,65.0
267746,2008,1,10,4,1936.0,1910,2156.0,2119,US,1245,N533AU,140.0,129.0,116.0,37.0,26.0,BDL,CLT,644,7.0,17.0,0,N,0,0.0,0.0,11.0,0.0,26.0
267754,2008,1,10,4,734.0,715,902.0,835,US,887,N119US,88.0,80.0,60.0,27.0,19.0,BDL,PHL,196,4.0,24.0,0,N,0,19.0,0.0,8.0,0.0,0.0
267760,2008,1,10,4,1858.0,1850,2113.0,2107,US,1816,N506AU,75.0,77.0,62.0,6.0,8.0,BNA,CLT,329,3.0,10.0,0,N,0,,,,,
267762,2008,1,10,4,1518.0,1451,1705.0,1653,US,418,N840AW,107.0,122.0,94.0,12.0,27.0,BOI,PHX,735,4.0,9.0,0,N,0,,,,,
267766,2008,1,10,4,1450.0,1435,1714.0,1700,US,1591,N450UW,144.0,145.0,127.0,14.0,15.0,BOS,CLT,728,3.0,14.0,0,N,0,,,,,
267811,2008,1,10,4,2054.0,2030,2229.0,2204,US,1097,N945UW,95.0,94.0,73.0,25.0,24.0,BOS,PHL,280,4.0,18.0,0,N,0,0.0,0.0,2.0,0.0,23.0
267826,2008,1,10,4,633.0,625,859.0,827,US,1433,N163US,146.0,122.0,112.0,32.0,8.0,BUF,CLT,546,5.0,29.0,0,N,0,8.0,0.0,24.0,0.0,0.0
267836,2008,1,10,4,909.0,900,1105.0,1034,US,881,N933UW,116.0,94.0,73.0,31.0,9.0,BWI,CLT,361,4.0,39.0,0,N,0,9.0,0.0,22.0,0.0,0.0
267843,2008,1,10,4,814.0,805,1038.0,1032,US,80,N652AW,324.0,327.0,305.0,6.0,9.0,BWI,LAS,2106,4.0,15.0,0,N,0,,,,,
267845,2008,1,10,4,757.0,740,855.0,835,US,1851,N954UW,58.0,55.0,36.0,20.0,17.0,BWI,PHL,90,4.0,18.0,0,N,0,17.0,0.0,3.0,0.0,0.0
267847,2008,1,10,4,1743.0,1705,2038.0,2019,US,678,N834AW,295.0,314.0,272.0,19.0,38.0,BWI,PHX,1999,4.0,19.0,0,N,0,0.0,0.0,0.0,0.0,19.0
267853,2008,1,10,4,1953.0,1945,2140.0,2124,US,828,N750UW,107.0,99.0,71.0,16.0,8.0,CLT,ABE,481,4.0,32.0,0,N,0,8.0,0.0,8.0,0.0,0.0
267858,2008,1,10,4,1713.0,1625,1910.0,1824,US,1244,N533AU,117.0,119.0,89.0,46.0,48.0,CLT,BDL,644,4.0,24.0,0,N,0,46.0,0.0,0.0,0.0,0.0
267859,2008,1,10,4,2236.0,2200,40.0,2356,US,1518,N417US,124.0,116.0,86.0,44.0,36.0,CLT,BDL,644,5.0,33.0,0,N,0,36.0,0.0,8.0,0.0,0.0
267862,2008,1,10,4,1958.0,1950,2017.0,2019,US,834,N505AU,79.0,89.0,63.0,-2.0,8.0,CLT,BNA,329,7.0,9.0,0,N,0,,,,,
267863,2008,1,10,4,1757.0,1745,1816.0,1812,US,1186,N506AU,79.0,87.0,60.0,4.0,12.0,CLT,BNA,329,7.0,12.0,0,N,0,,,,,
267864,2008,1,10,4,2238.0,2220,2302.0,2248,US,1552,N517AU,84.0,88.0,56.0,14.0,18.0,CLT,BNA,329,5.0,23.0,0,N,0,,,,,
267866,2008,1,10,4,2306.0,2230,112.0,28,US,790,N927UW,126.0,118.0,94.0,44.0,36.0,CLT,BOS,728,8.0,24.0,0,N,0,36.0,0.0,8.0,0.0,0.0
267873,2008,1,10,4,1157.0,1125,1416.0,1339,US,1824,N450UW,139.0,134.0,102.0,37.0,32.0,CLT,BOS,728,7.0,30.0,0,N,0,32.0,0.0,5.0,0.0,0.0
267876,2008,1,10,4,1641.0,1625,1820.0,1814,US,1492,N589US,99.0,109.0,70.0,6.0,16.0,CLT,BUF,546,3.0,26.0,0,N,0,,,,,
267878,2008,1,10,4,2219.0,2200,2351.0,2344,US,1792,N177US,92.0,104.0,67.0,7.0,19.0,CLT,BUF,546,2.0,23.0,0,N,0,,,,,
267879,2008,1,10,4,1801.0,1749,1923.0,1911,US,808,N591US,82.0,82.0,63.0,12.0,12.0,CLT,BWI,361,4.0,15.0,0,N,0,,,,,
267893,2008,1,10,4,2209.0,2200,2316.0,2320,US,1526,N724UW,67.0,80.0,49.0,-4.0,9.0,CLT,DCA,331,5.0,13.0,0,N,0,,,,,
267901,2008,1,10,4,2014.0,2005,2146.0,2157,US,1537,N741UW,212.0,232.0,188.0,-11.0,9.0,CLT,DEN,1337,5.0,19.0,0,N,0,,,,,
267903,2008,1,10,4,1457.0,1445,1727.0,1648,US,1126,N518AU,210.0,183.0,162.0,39.0,12.0,CLT,DFW,936,9.0,39.0,0,N,0,0.0,0.0,27.0,0.0,12.0
267906,2008,1,10,4,2240.0,2215,32.0,16,US,1865,N419US,172.0,181.0,140.0,16.0,25.0,CLT,DFW,936,4.0,28.0,0,N,0,0.0,0.0,0.0,0.0,16.0
267914,2008,1,10,4,1206.0,1145,1403.0,1350,US,881,N933UW,117.0,125.0,87.0,13.0,21.0,CLT,FLL,631,5.0,25.0,0,N,0,,,,,
267915,2008,1,10,4,1456.0,1425,1654.0,1623,US,919,N117UW,118.0,118.0,88.0,31.0,31.0,CLT,FLL,631,2.0,28.0,0,N,0,31.0,0.0,0.0,0.0,0.0
267916,2008,1,10,4,2226.0,2205,33.0,3,US,959,N203UW,127.0,118.0,92.0,30.0,21.0,CLT,FLL,631,3.0,32.0,0,N,0,21.0,0.0,9.0,0.0,0.0
267918,2008,1,10,4,1623.0,1615,1832.0,1816,US,1401,N430US,129.0,121.0,92.0,16.0,8.0,CLT,FLL,631,4.0,33.0,0,N,0,0.0,0.0,8.0,0.0,8.0
267919,2008,1,10,4,1327.0,1320,1527.0,1523,US,1457,N458UW,120.0,123.0,93.0,4.0,7.0,CLT,FLL,631,3.0,24.0,0,N,0,,,,,
267920,2008,1,10,4,2121.0,2015,2317.0,2215,US,1687,N929UW,116.0,120.0,96.0,62.0,66.0,CLT,FLL,631,4.0,16.0,0,N,0,0.0,0.0,0.0,0.0,62.0
267922,2008,1,10,4,1001.0,955,1214.0,1201,US,1997,N927UW,133.0,126.0,95.0,13.0,6.0,CLT,FLL,631,3.0,35.0,0,N,0,,,,,
267929,2008,1,10,4,2143.0,2010,2312.0,2156,US,1215,N589US,89.0,106.0,65.0,76.0,93.0,CLT,IND,428,7.0,17.0,0,N,0,0.0,0.0,0.0,0.0,76.0
267933,2008,1,10,4,1231.0,1140,1335.0,1306,US,945,N714US,64.0,86.0,48.0,29.0,51.0,CLT,JAX,329,6.0,10.0,0,N,0,29.0,0.0,0.0,0.0,0.0
267936,2008,1,10,4,1033.0,945,1145.0,1112,US,1251,N423US,72.0,87.0,53.0,33.0,48.0,CLT,JAX,329,5.0,14.0,0,N,0,33.0,0.0,0.0,0.0,0.0
267946,2008,1,10,4,947.0,935,1241.0,1209,US,1433,N176UW,354.0,334.0,319.0,32.0,12.0,CLT,LAX,2125,12.0,23.0,0,N,0,12.0,0.0,20.0,0.0,0.0
267947,2008,1,10,4,1735.0,1640,1946.0,1911,US,1435,N102UW,311.0,331.0,297.0,35.0,55.0,CLT,LAX,2125,6.0,8.0,0,N,0,0.0,0.0,0.0,0.0,35.0
267951,2008,1,10,4,1656.0,1610,1849.0,1759,US,1490,N109UW,113.0,109.0,82.0,50.0,46.0,CLT,LGA,544,7.0,24.0,0,N,0,0.0,0.0,4.0,0.0,46.0
267952,2008,1,10,4,2231.0,2159,10.0,2347,US,1546,N701UW,99.0,108.0,74.0,23.0,32.0,CLT,LGA,544,3.0,22.0,0,N,0,9.0,0.0,0.0,0.0,14.0
267953,2008,1,10,4,2007.0,2000,2203.0,2152,US,1624,N754UW,116.0,112.0,75.0,11.0,7.0,CLT,LGA,544,4.0,37.0,0,N,0,,,,,
267957,2008,1,10,4,2224.0,2210,4.0,2352,US,1225,N762US,160.0,162.0,124.0,12.0,14.0,CLT,MCI,809,6.0,30.0,0,N,0,,,,,
267965,2008,1,10,4,958.0,940,1149.0,1124,US,1843,N924UW,111.0,104.0,68.0,25.0,18.0,CLT,MCO,468,9.0,34.0,0,N,0,18.0,0.0,7.0,0.0,0.0
267967,2008,1,10,4,2009.0,1945,2138.0,2114,US,1534,N516AU,89.0,89.0,62.0,24.0,24.0,CLT,MDT,413,5.0,22.0,0,N,0,0.0,0.0,0.0,0.0,24.0
267968,2008,1,10,4,2224.0,2215,24.0,24,US,1116,N409US,120.0,129.0,91.0,0.0,9.0,CLT,MHT,737,4.0,25.0,0,N,0,,,,,
267974,2008,1,10,4,2247.0,2215,107.0,18,US,1577,N443US,140.0,123.0,106.0,49.0,32.0,CLT,MIA,650,6.0,28.0,0,N,0,0.0,0.0,17.0,0.0,32.0
267977,2008,1,10,4,2215.0,2200,2345.0,2354,US,1074,N123UW,150.0,174.0,122.0,-9.0,15.0,CLT,MSP,930,3.0,25.0,0,N,0,,,,,
267979,2008,1,10,4,1643.0,1630,1810.0,1742,US,1409,N443US,147.0,132.0,110.0,28.0,13.0,CLT,MSY,651,11.0,26.0,0,N,0,13.0,0.0,15.0,0.0,0.0
267985,2008,1,10,4,2000.0,1755,2052.0,1854,US,1799,N419US,52.0,59.0,34.0,118.0,125.0,CLT,MYR,156,4.0,14.0,0,N,0,0.0,0.0,0.0,0.0,118.0
267991,2008,1,10,4,2206.0,2020,2315.0,2133,US,1672,N422US,129.0,133.0,93.0,102.0,106.0,CLT,ORD,599,7.0,29.0,0,N,0,0.0,0.0,102.0,0.0,0.0
267998,2008,1,10,4,1756.0,1635,1940.0,1832,US,1017,N517AU,104.0,117.0,86.0,68.0,81.0,CLT,PBI,590,4.0,14.0,0,N,0,0.0,0.0,0.0,0.0,68.0
268000,2008,1,10,4,1226.0,1140,1404.0,1340,US,1411,N102UW,98.0,120.0,83.0,24.0,46.0,CLT,PBI,590,4.0,11.0,0,N,0,24.0,0.0,0.0,0.0,0.0
268001,2008,1,10,4,931.0,920,1133.0,1115,US,1656,N456UW,122.0,115.0,91.0,18.0,11.0,CLT,PBI,590,5.0,26.0,0,N,0,11.0,0.0,7.0,0.0,0.0
268002,2008,1,10,4,2225.0,2210,25.0,4,US,1801,N451UW,120.0,114.0,86.0,21.0,15.0,CLT,PBI,590,4.0,30.0,0,N,0,15.0,0.0,6.0,0.0,0.0
268004,2008,1,10,4,1626.0,1620,1819.0,1803,US,750,N935UW,113.0,103.0,69.0,16.0,6.0,CLT,PHL,448,9.0,35.0,0,N,0,6.0,0.0,10.0,0.0,0.0
268008,2008,1,10,4,2014.0,2000,2207.0,2143,US,1528,N511AU,113.0,103.0,73.0,24.0,14.0,CLT,PHL,448,3.0,37.0,0,N,0,0.0,0.0,10.0,0.0,14.0
268009,2008,1,10,4,2225.0,2215,2353.0,2355,US,1586,N204UW,88.0,100.0,60.0,-2.0,10.0,CLT,PHL,448,7.0,21.0,0,N,0,,,,,
268014,2008,1,10,4,1910.0,1745,2157.0,2034,US,311,N905AW,287.0,289.0,254.0,83.0,85.0,CLT,PHX,1774,5.0,28.0,0,N,0,0.0,0.0,0.0,0.0,83.0
268016,2008,1,10,4,948.0,925,1213.0,1214,US,1507,N163US,265.0,289.0,247.0,-1.0,23.0,CLT,PHX,1774,3.0,15.0,0,N,0,,,,,
268017,2008,1,10,4,1432.0,1425,1657.0,1711,US,1509,N180US,265.0,286.0,249.0,-14.0,7.0,CLT,PHX,1774,3.0,13.0,0,N,0,,,,,
268020,2008,1,10,4,1759.0,1750,1932.0,1918,US,772,N946UW,93.0,88.0,62.0,14.0,9.0,CLT,PIT,366,7.0,24.0,0,N,0,,,,,
268022,2008,1,10,4,2011.0,2005,2132.0,2133,US,1007,N590US,81.0,88.0,60.0,-1.0,6.0,CLT,PIT,366,7.0,14.0,0,N,0,,,,,
268023,2008,1,10,4,2224.0,2210,2357.0,2336,US,1580,N176UW,93.0,86.0,55.0,21.0,14.0,CLT,PIT,366,7.0,31.0,0,N,0,14.0,0.0,7.0,0.0,0.0
268024,2008,1,10,4,808.0,800,918.0,930,US,1904,N591US,70.0,90.0,54.0,-12.0,8.0,CLT,PIT,366,6.0,10.0,0,N,0,,,,,
268031,2008,1,10,4,1137.0,1120,1245.0,1217,US,1269,N715UW,68.0,57.0,26.0,28.0,17.0,CLT,RDU,130,3.0,39.0,0,N,0,0.0,0.0,11.0,0.0,17.0
268034,2008,1,10,4,1638.0,1620,1745.0,1717,US,1497,N516AU,67.0,57.0,25.0,28.0,18.0,CLT,RDU,130,4.0,38.0,0,N,0,0.0,0.0,10.0,0.0,18.0
268035,2008,1,10,4,2352.0,2230,35.0,2323,US,1554,N591US,43.0,53.0,28.0,72.0,82.0,CLT,RDU,130,3.0,12.0,0,N,0,66.0,0.0,0.0,0.0,6.0
268036,2008,1,10,4,1953.0,1945,2051.0,2049,US,1547,N764US,58.0,64.0,38.0,2.0,8.0,CLT,RIC,256,3.0,17.0,0,N,0,,,,,
268038,2008,1,10,4,2221.0,2159,2309.0,2303,US,1925,N712US,48.0,64.0,35.0,6.0,22.0,CLT,RIC,256,4.0,9.0,0,N,0,,,,,
268040,2008,1,10,4,2250.0,2159,56.0,2357,US,1287,N186US,126.0,118.0,89.0,59.0,51.0,CLT,RSW,600,4.0,33.0,0,N,0,0.0,0.0,8.0,0.0,51.0
268045,2008,1,10,4,1825.0,1815,2042.0,2045,US,198,N660AW,317.0,330.0,291.0,-3.0,10.0,CLT,SAN,2077,3.0,23.0,0,N,0,,,,,
268048,2008,1,10,4,1618.0,1610,1724.0,1714,US,1785,N419US,66.0,64.0,45.0,10.0,8.0,CLT,SAV,213,4.0,17.0,0,N,0,,,,,
268049,2008,1,10,4,1822.0,1805,2111.0,2058,US,1625,N170US,349.0,353.0,318.0,13.0,17.0,CLT,SEA,2279,10.0,21.0,0,N,0,,,,,
268050,2008,1,10,4,1938.0,1800,2238.0,2051,US,1167,N162UW,360.0,351.0,324.0,107.0,98.0,CLT,SFO,2296,11.0,25.0,0,N,0,0.0,0.0,107.0,0.0,0.0
268052,2008,1,10,4,1843.0,1635,2159.0,1927,US,1459,N179UW,376.0,352.0,342.0,152.0,128.0,CLT,SFO,2296,5.0,29.0,0,N,0,0.0,0.0,152.0,0.0,0.0
268054,2008,1,10,4,1007.0,940,1438.0,1415,US,1297,N921UW,211.0,215.0,171.0,23.0,27.0,CLT,SJU,1474,5.0,35.0,0,N,0,1.0,0.0,0.0,0.0,22.0
268058,2008,1,10,4,1636.0,1625,1836.0,1818,US,932,N701UW,120.0,113.0,91.0,18.0,11.0,CLT,SYR,603,6.0,23.0,0,N,0,11.0,0.0,7.0,0.0,0.0
268059,2008,1,10,4,2206.0,2159,2339.0,2347,US,1642,N732US,93.0,108.0,74.0,-8.0,7.0,CLT,SYR,603,3.0,16.0,0,N,0,,,,,
268064,2008,1,10,4,2330.0,2215,100.0,2357,US,1637,N937UW,90.0,102.0,76.0,63.0,75.0,CLT,TPA,508,2.0,12.0,0,N,0,15.0,0.0,0.0,0.0,48.0
268075,2008,1,10,4,2132.0,2120,2231.0,2233,US,1724,N514AU,59.0,73.0,45.0,-2.0,12.0,DCA,BDL,313,5.0,9.0,0,N,0,,,,,
268094,2008,1,10,4,29.0,2120,127.0,2232,US,1920,N756US,58.0,72.0,46.0,175.0,189.0,DCA,BUF,296,3.0,9.0,0,N,0,142.0,0.0,0.0,0.0,33.0
268125,2008,1,10,4,2057.0,2000,2214.0,2116,US,2186,N751UW,77.0,76.0,41.0,58.0,57.0,DCA,LGA,214,5.0,31.0,0,N,0,57.0,0.0,1.0,0.0,0.0
268130,2008,1,10,4,1508.0,1500,1721.0,1723,US,1275,N442US,133.0,143.0,116.0,-2.0,8.0,DCA,MCO,759,4.0,13.0,0,N,0,,,,,
268134,2008,1,10,4,1510.0,1504,1728.0,1733,US,1217,N733UW,138.0,149.0,119.0,-5.0,6.0,DCA,PBI,857,4.0,15.0,0,N,0,,,,,
268147,2008,1,10,4,1533.0,1510,1752.0,1736,US,1741,N514AU,139.0,146.0,123.0,16.0,23.0,DCA,TPA,814,4.0,12.0,0,N,0,16.0,0.0,0.0,0.0,0.0
268148,2008,1,10,4,1358.0,1345,1609.0,1611,US,1981,N435US,131.0,146.0,123.0,-2.0,13.0,DCA,TPA,814,2.0,6.0,0,N,0,,,,,
268162,2008,1,10,4,1817.0,1730,2130.0,2101,US,1628,N518AU,133.0,151.0,113.0,29.0,47.0,DFW,CLT,936,5.0,15.0,0,N,0,9.0,0.0,0.0,0.0,20.0
268163,2008,1,10,4,715.0,705,1035.0,1030,US,1831,N445US,140.0,145.0,120.0,5.0,10.0,DFW,CLT,936,4.0,16.0,0,N,0,,,,,
268171,2008,1,10,4,1137.0,1115,1531.0,1529,US,1222,N950UW,174.0,194.0,164.0,2.0,22.0,DFW,PHL,1302,2.0,8.0,0,N,0,,,,,
268173,2008,1,10,4,1838.0,1825,2027.0,2009,US,541,N332AW,169.0,164.0,140.0,18.0,13.0,DFW,PHX,868,11.0,18.0,0,N,0,13.0,0.0,5.0,0.0,0.0
268180,2008,1,10,4,733.0,700,859.0,839,US,537,N626AW,266.0,279.0,233.0,20.0,33.0,DTW,LAS,1750,11.0,22.0,0,N,0,20.0,0.0,0.0,0.0,0.0
268184,2008,1,10,4,1144.0,1115,1343.0,1340,US,662,N814AW,239.0,265.0,224.0,3.0,29.0,DTW,PHX,1671,3.0,12.0,0,N,0,,,,,
268191,2008,1,10,4,2106.0,1825,2307.0,2038,US,1895,N439US,121.0,133.0,87.0,149.0,161.0,EWR,CLT,529,6.0,28.0,0,N,0,143.0,0.0,0.0,0.0,6.0
268193,2008,1,10,4,1951.0,1810,2303.0,2200,US,38,N619AW,312.0,350.0,277.0,63.0,101.0,EWR,PHX,2133,5.0,30.0,0,N,0,63.0,0.0,0.0,0.0,0.0
268197,2008,1,10,4,1730.0,1710,1928.0,1915,US,878,N117UW,118.0,125.0,97.0,13.0,20.0,FLL,CLT,631,5.0,16.0,0,N,0,,,,,
268201,2008,1,10,4,1314.0,1305,1508.0,1510,US,1228,N927UW,114.0,125.0,95.0,-2.0,9.0,FLL,CLT,631,5.0,14.0,0,N,0,,,,,
268209,2008,1,10,4,2026.0,2015,2306.0,2309,US,186,N659AW,340.0,354.0,320.0,-3.0,11.0,FLL,LAS,2174,3.0,17.0,0,N,0,,,,,
268216,2008,1,10,4,749.0,740,1023.0,1020,US,1690,N922UW,154.0,160.0,138.0,3.0,9.0,FLL,PHL,992,3.0,13.0,0,N,0,,,,,
268218,2008,1,10,4,1718.0,1705,2024.0,2025,US,181,N903AW,306.0,320.0,275.0,-1.0,13.0,FLL,PHX,1972,17.0,14.0,0,N,0,,,,,
268243,2008,1,10,4,1410.0,1355,1519.0,1515,US,1618,N714US,69.0,80.0,56.0,4.0,15.0,JAX,CLT,329,3.0,10.0,0,N,0,,,,,
268248,2008,1,10,4,1855.0,1840,2038.0,2026,US,1452,N742PS,103.0,106.0,91.0,12.0,15.0,JAX,DCA,634,4.0,8.0,0,N,0,,,,,
268251,2008,1,10,4,2036.0,2010,2315.0,2320,US,52,N836AW,339.0,370.0,307.0,-5.0,26.0,JFK,LAS,2248,9.0,23.0,0,N,0,,,,,
268261,2008,1,10,4,1330.0,1315,2104.0,2101,US,882,N119US,274.0,286.0,259.0,3.0,15.0,LAS,BOS,2381,3.0,12.0,0,N,0,,,,,
268263,2008,1,10,4,1726.0,1713,46.0,44,US,76,N816AW,260.0,271.0,232.0,2.0,13.0,LAS,BWI,2106,5.0,23.0,0,N,0,,,,,
268264,2008,1,10,4,2358.0,2332,712.0,704,US,278,N636AW,254.0,272.0,230.0,8.0,26.0,LAS,BWI,2106,5.0,19.0,0,N,0,,,,,
268265,2008,1,10,4,1136.0,1130,1853.0,1843,US,302,N652AW,257.0,253.0,227.0,10.0,6.0,LAS,CLT,1916,4.0,26.0,0,N,0,,,,,
268266,2008,1,10,4,938.0,930,1707.0,1637,US,310,N831AW,269.0,247.0,245.0,30.0,8.0,LAS,CLT,1916,5.0,19.0,0,N,0,8.0,0.0,22.0,0.0,0.0
268267,2008,1,10,4,2341.0,2330,657.0,638,US,502,N634AW,256.0,248.0,220.0,19.0,11.0,LAS,CLT,1916,9.0,27.0,0,N,0,11.0,0.0,8.0,0.0,0.0
268268,2008,1,10,4,1433.0,1420,2219.0,2122,US,790,N937UW,286.0,242.0,234.0,57.0,13.0,LAS,CLT,1916,11.0,41.0,0,N,0,13.0,0.0,44.0,0.0,0.0
268277,2008,1,10,4,1722.0,1615,2151.0,2106,US,397,N316AW,149.0,171.0,126.0,45.0,67.0,LAS,DFW,1055,6.0,17.0,0,N,0,0.0,0.0,0.0,0.0,45.0
268281,2008,1,10,4,21.0,2359,816.0,753,US,219,N654AW,295.0,294.0,258.0,23.0,22.0,LAS,EWR,2227,12.0,25.0,0,N,0,22.0,0.0,1.0,0.0,0.0
268287,2008,1,10,4,15.0,2347,900.0,747,US,58,N829AW,345.0,300.0,293.0,73.0,28.0,LAS,JFK,2248,26.0,26.0,0,N,0,20.0,0.0,45.0,0.0,8.0
268298,2008,1,10,4,2359.0,2351,711.0,714,US,564,N659AW,252.0,263.0,224.0,-3.0,8.0,LAS,MCO,2039,6.0,22.0,0,N,0,,,,,
268302,2008,1,10,4,6.0,2359,145.0,136,US,374,N625AW,99.0,97.0,69.0,9.0,7.0,LAS,OAK,407,7.0,23.0,0,N,0,,,,,
268307,2008,1,10,4,1729.0,1617,2327.0,2202,US,321,N838AW,238.0,225.0,173.0,85.0,72.0,LAS,ORD,1515,12.0,53.0,0,N,0,0.0,0.0,85.0,0.0,0.0
268312,2008,1,10,4,1938.0,1925,2219.0,2139,US,598,N603AW,161.0,134.0,117.0,40.0,13.0,LAS,PDX,762,3.0,41.0,0,N,0,3.0,0.0,27.0,0.0,10.0
268319,2008,1,10,4,1501.0,1316,1707.0,1530,US,16,N642AW,66.0,74.0,40.0,97.0,105.0,LAS,PHX,256,3.0,23.0,0,N,0,42.0,0.0,0.0,0.0,55.0
268331,2008,1,10,4,1536.0,1422,1736.0,1636,US,572,N820AW,60.0,74.0,42.0,60.0,74.0,LAS,PHX,256,3.0,15.0,0,N,0,0.0,0.0,0.0,0.0,60.0
268335,2008,1,10,4,1316.0,1204,1503.0,1331,US,529,N316AW,107.0,87.0,60.0,92.0,72.0,LAS,RNO,345,7.0,40.0,0,N,0,43.0,0.0,20.0,0.0,29.0
268339,2008,1,10,4,938.0,919,1210.0,1158,US,190,N626AW,152.0,159.0,137.0,12.0,19.0,LAS,SEA,866,4.0,11.0,0,N,0,,,,,
268341,2008,1,10,4,25.0,2359,311.0,251,US,298,N156AW,166.0,172.0,142.0,20.0,26.0,LAS,SEA,866,5.0,19.0,0,N,0,20.0,0.0,0.0,0.0,0.0
268342,2008,1,10,4,1146.0,1125,1426.0,1405,US,883,N107US,160.0,160.0,140.0,21.0,21.0,LAS,SEA,866,5.0,15.0,0,N,0,4.0,0.0,0.0,0.0,17.0
268344,2008,1,10,4,1115.0,928,1257.0,1103,US,466,N820AW,102.0,95.0,81.0,114.0,107.0,LAS,SFO,414,4.0,17.0,0,N,0,0.0,0.0,114.0,0.0,0.0
268345,2008,1,10,4,1340.0,1150,1528.0,1331,US,468,N804AW,108.0,101.0,77.0,117.0,110.0,LAS,SFO,414,4.0,27.0,0,N,0,0.0,0.0,117.0,0.0,0.0
268346,2008,1,10,4,2045.0,1900,2234.0,2030,US,469,N673AW,109.0,90.0,78.0,124.0,105.0,LAS,SFO,414,8.0,23.0,0,N,0,0.0,0.0,124.0,0.0,0.0
268347,2008,1,10,4,1441.0,1336,1619.0,1508,US,473,N837AW,98.0,92.0,79.0,71.0,65.0,LAS,SFO,414,6.0,13.0,0,N,0,0.0,0.0,71.0,0.0,0.0
268352,2008,1,10,4,1655.0,1629,1832.0,1810,US,385,N307AW,97.0,101.0,73.0,22.0,26.0,LAS,SMF,397,4.0,20.0,0,N,0,0.0,0.0,0.0,0.0,22.0
268354,2008,1,10,4,1839.0,1800,1942.0,1904,US,130,N837AW,63.0,64.0,39.0,38.0,39.0,LAS,SNA,226,7.0,17.0,0,N,0,0.0,0.0,0.0,0.0,38.0
268357,2008,1,10,4,1036.0,920,1150.0,1029,US,135,N642AW,74.0,69.0,40.0,81.0,76.0,LAS,SNA,226,14.0,20.0,0,N,0,71.0,0.0,5.0,0.0,5.0
268365,2008,1,10,4,1343.0,1320,2104.0,2050,US,1496,N176UW,261.0,270.0,243.0,14.0,23.0,LAX,CLT,2125,8.0,10.0,0,N,0,,,,,
268374,2008,1,10,4,2032.0,2025,2147.0,2131,US,1750,N107US,75.0,66.0,49.0,16.0,7.0,LAX,LAS,236,6.0,20.0,0,N,0,7.0,0.0,9.0,0.0,0.0
268378,2008,1,10,4,2225.0,2215,614.0,612,US,1446,N171US,289.0,297.0,268.0,2.0,10.0,LAX,PHL,2401,5.0,16.0,0,N,0,,,,,
268411,2008,1,10,4,1926.0,1855,2129.0,2105,US,1935,N109UW,123.0,130.0,96.0,24.0,31.0,LGA,CLT,544,4.0,23.0,0,N,0,0.0,0.0,0.0,0.0,24.0
268451,2008,1,10,4,1455.0,1445,1720.0,1715,US,754,N459UW,145.0,150.0,122.0,5.0,10.0,MCO,PHL,861,11.0,12.0,0,N,0,,,,,
268452,2008,1,10,4,2002.0,1935,2223.0,2200,US,1084,N936UW,141.0,145.0,126.0,23.0,27.0,MCO,PHL,861,4.0,11.0,0,N,0,5.0,0.0,0.0,0.0,18.0
268457,2008,1,10,4,1233.0,1225,1512.0,1450,US,1726,N924UW,159.0,145.0,138.0,22.0,8.0,MCO,PHL,861,4.0,17.0,0,N,0,0.0,0.0,14.0,0.0,8.0
268469,2008,1,10,4,1318.0,1300,1539.0,1508,US,1610,N430US,141.0,128.0,123.0,31.0,18.0,MIA,CLT,650,4.0,14.0,0,N,0,18.0,0.0,13.0,0.0,0.0
268476,2008,1,10,4,2107.0,1702,59.0,2000,US,140,N803AW,292.0,238.0,193.0,299.0,245.0,MKE,PHX,1460,5.0,94.0,0,N,0,0.0,245.0,54.0,0.0,0.0
268490,2008,1,10,4,1841.0,1825,2155.0,2114,US,1634,N443US,134.0,109.0,96.0,41.0,16.0,MSY,CLT,651,9.0,29.0,0,N,0,0.0,0.0,25.0,0.0,16.0
268496,2008,1,10,4,2103.0,1940,2155.0,2038,US,1065,N419US,52.0,58.0,35.0,77.0,83.0,MYR,CLT,156,4.0,13.0,0,N,0,0.0,0.0,0.0,0.0,77.0
6788,2008,1,5,6,2021.0,1855,58.0,2340,WN,292,N674AA,157.0,165.0,146.0,78.0,86.0,LAS,HOU,1235,3.0,8.0,0,N,0,14.0,0.0,0.0,0.0,64.0
6789,2008,1,5,6,1839.0,1735,2321.0,2230,WN,719,N791SW,162.0,175.0,149.0,51.0,64.0,LAS,HOU,1235,2.0,11.0,0,N,0,1.0,0.0,0.0,0.0,50.0
6791,2008,1,5,6,1607.0,1525,2313.0,2245,WN,1027,N740SW,246.0,260.0,229.0,28.0,42.0,LAS,IAD,2066,4.0,13.0,0,N,0,15.0,0.0,0.0,0.0,13.0
